# BUSCO version is: 5.8.2 
# The lineage dataset is: enterobacteriaceae_odb12 (Creation date: 2024-11-14, number of genomes: 107, number of BUSCOs: 874)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
7593at543	Complete	NODE_1126_length_10021_cov_72.826866	8655	9446	+	427.7	244
7606at543	Complete	NODE_215_length_65836_cov_69.504402	31046	32032	+	530.9	342
7619at543	Complete	NODE_517_length_26358_cov_74.693604	2518	3261	+	402.0	246
7628at543	Complete	NODE_517_length_26358_cov_74.693604	5092	4373	-	380.2	247
8225at543	Complete	NODE_1677_length_30732_cov_80.654755	26597	22569	-	3060.1	1341
8229at543	Complete	NODE_644_length_31137_cov_72.486465	4782	7409	+	1814.0	874
8261at543	Complete	NODE_2305_length_33814_cov_83.113121	15829	17718	+	1342.2	628
8267at543	Complete	NODE_718_length_90501_cov_69.003258	45598	47370	+	1202.9	588
8268at543	Complete	NODE_2305_length_33814_cov_83.113121	21605	23146	+	1122.4	513
8271at543	Complete	NODE_796_length_47878_cov_66.656982	20592	18736	-	1137.4	610
8276at543	Complete	NODE_877_length_31483_cov_78.652222	21515	23008	+	1075.7	488
8284at543	Complete	NODE_181_length_15413_cov_63.977356	1953	4340	+	1538.9	794
8285at543	Complete	NODE_614_length_35137_cov_72.104843	31844	30444	-	1019.4	465
8286at543	Complete	NODE_614_length_35137_cov_72.104843	34509	32938	-	1107.7	522
8290at543	Complete	NODE_2305_length_33814_cov_83.113121	24087	25469	+	1038.4	460
8300at543	Complete	NODE_2159_length_50550_cov_71.258598	9321	10721	+	983.4	466
8311at543	Complete	NODE_183_length_5920_cov_73.228882	3263	5191	+	1401.9	642
8322at543	Complete	NODE_2129_length_51924_cov_72.758377	40272	41558	+	878.6	426
8326at543	Complete	NODE_170_length_74698_cov_75.748665	14018	15280	+	796.8	404
8347at543	Complete	NODE_592_length_39318_cov_75.666641	26164	27588	+	984.5	473
8354at543	Complete	NODE_1570_length_36954_cov_78.025352	29642	30940	+	898.2	431
8358at543	Complete	NODE_2299_length_38437_cov_68.775246	24160	25695	+	993.3	509
8364at543	Complete	NODE_2129_length_51924_cov_72.758377	50707	51837	+	790.5	372
8371at543	Complete	NODE_1847_length_31756_cov_77.062065	20530	19451	-	763.9	358
8372at543	Complete	NODE_215_length_65836_cov_69.504402	41450	42874	+	973.3	466
8385at543	Complete	NODE_926_length_95421_cov_71.123581	3285	1930	-	894.4	451
8389at543	Complete	NODE_614_length_35137_cov_72.104843	32938	31847	-	759.7	361
8399at543	Complete	NODE_2006_length_20165_cov_69.217606	4564	3497	-	727.3	355
8400at543	Complete	NODE_325_length_24164_cov_71.927742	4425	5438	+	705.5	336
8411at543	Complete	NODE_1570_length_36954_cov_78.025352	28255	29259	+	689.8	332
8421at543	Complete	NODE_1204_length_64359_cov_77.399834	53792	54751	+	666.5	314
8442at543	Complete	NODE_926_length_95421_cov_71.123581	83496	84614	+	799.4	371
8446at543	Complete	NODE_1434_length_95894_cov_75.275742	77679	76825	-	604.5	283
8473at543	Complete	NODE_926_length_95421_cov_71.123581	20604	21578	+	613.0	322
8502at543	Complete	NODE_1709_length_68036_cov_72.575531	14434	10562	-	1771.2	972
8505at543	Complete	NODE_1570_length_36954_cov_78.025352	21019	22356	+	649.6	362
8506at543	Complete	NODE_665_length_8475_cov_72.609436	2358	3020	+	489.5	224
8508at543	Complete	NODE_2298_length_23791_cov_73.140472	13595	14599	+	542.9	334
8510at543	Complete	NODE_2145_length_112275_cov_77.552353	109263	110123	+	566.5	284
8514at543	Complete	NODE_269_length_60008_cov_74.420364	50837	51931	+	679.3	364
8517at543	Complete	NODE_1852_length_52597_cov_77.721466	43281	44261	+	579.1	324
8520at543	Complete	NODE_2298_length_23791_cov_73.140472	14610	15407	+	511.8	262
8534at543	Complete	NODE_286_length_41180_cov_81.233269	28509	29129	+	447.0	206
8557at543	Complete	NODE_215_length_65836_cov_69.504402	22436	23533	+	704.3	357
8559at543	Complete	NODE_626_length_8769_cov_75.351463	7985	8788	+	497.4	267
8572at543	Complete	NODE_1815_length_42207_cov_77.160164	3609	4349	+	484.7	245
8576at543	Complete	NODE_2033_length_13499_cov_78.007851	9389	8694	-	396.7	223
8578at543	Complete	NODE_2006_length_20165_cov_69.217606	1418	807	-	403.1	203
8579at543	Complete	NODE_1467_length_19113_cov_76.692146	10876	11613	+	479.9	243
8600at543	Complete	NODE_2185_length_35330_cov_74.210983	30123	29413	-	439.0	235
8604at543	Complete	NODE_820_length_11940_cov_68.144218	4760	4059	-	443.6	226
8631at543	Complete	NODE_286_length_41180_cov_81.233269	24955	25458	+	356.6	166
8639at543	Fragmented	NODE_183_length_5920_cov_73.228882	5303	5737	+	306.4	143
8641at543	Complete	NODE_1204_length_64359_cov_77.399834	45655	46140	+	273.9	160
8650at543	Complete	NODE_152_length_14891_cov_78.964272	9149	10510	+	885.0	447
8666at543	Complete	NODE_1017_length_8157_cov_78.837318	117	632	+	328.7	169
8669at543	Complete	NODE_286_length_41180_cov_81.233269	3459	3935	+	305.6	157
8682at543	Complete	NODE_1539_length_37792_cov_75.811783	12095	12553	+	297.1	151
8698at543	Complete	NODE_2185_length_35330_cov_74.210983	29413	28934	-	318.8	157
8705at543	Complete	NODE_286_length_41180_cov_81.233269	30185	30568	+	255.4	122
8725at543	Complete	NODE_1847_length_31756_cov_77.062065	4507	4836	+	210.1	109
8726at543	Complete	NODE_517_length_26358_cov_74.693604	21059	21472	+	269.4	134
8731at543	Complete	NODE_1204_length_64359_cov_77.399834	22638	22982	+	223.5	114
8767at543	Complete	NODE_888_length_35781_cov_80.233421	5274	5537	+	144.3	79
8769at543	Complete	NODE_269_length_60008_cov_74.420364	3817	4146	+	179.2	107
8771at543	Complete	NODE_2145_length_112275_cov_77.552353	69020	69331	+	197.6	102
8780at543	Complete	NODE_2298_length_23791_cov_73.140472	5200	5373	+	130.1	56
8783at543	Complete	NODE_286_length_41180_cov_81.233269	25462	25641	+	136.1	58
8787at543	Complete	NODE_665_length_8475_cov_72.609436	1899	2342	+	275.8	146
9000at543	Complete	NODE_1204_length_64359_cov_77.399834	63813	62095	-	1153.1	571
9377at543	Complete	NODE_989_length_51512_cov_75.450089	6928	8001	+	766.9	357
9445at543	Complete	NODE_926_length_95421_cov_71.123581	86648	87826	+	753.5	392
9584at543	Complete	NODE_2145_length_112275_cov_77.552353	68761	67790	-	662.5	321
9629at543	Complete	NODE_215_length_65836_cov_69.504402	29870	28899	-	689.5	322
9846at543	Complete	NODE_215_length_65836_cov_69.504402	21571	22446	+	559.9	290
9854at543	Complete	NODE_2298_length_23791_cov_73.140472	11945	12967	+	655.4	339
9963at543	Complete	NODE_1441_length_52686_cov_76.197510	44683	43847	-	550.2	269
10032at543	Complete	NODE_926_length_95421_cov_71.123581	24184	24915	+	480.6	241
10184at543	Complete	NODE_2132_length_53289_cov_67.616959	10473	9715	-	503.2	251
10425at543	Complete	NODE_1229_length_78306_cov_70.440285	6791	7249	+	337.7	152
10579at543	Complete	NODE_1570_length_36954_cov_78.025352	20539	21000	+	279.0	151
10651at543	Complete	NODE_1677_length_30732_cov_80.654755	29395	28967	-	294.8	142
11995at543	Complete	NODE_1195_length_3037_cov_75.569313	3057	2110	-	679.7	314
12786at543	Complete	NODE_269_length_60008_cov_74.420364	45996	45532	-	297.2	147
13295at543	Complete	NODE_2145_length_112275_cov_77.552353	59092	58535	-	332.4	173
13395at543	Complete	NODE_2159_length_50550_cov_71.258598	39490	38207	-	850.2	423
15329at543	Complete	NODE_119_length_16890_cov_72.888870	11819	11454	-	257.9	119
15334at543	Complete	NODE_662_length_38641_cov_68.282883	34944	34690	-	154.6	84
15669at543	Complete	NODE_665_length_8475_cov_72.609436	4919	5419	+	333.7	165
15747at543	Complete	NODE_1709_length_68036_cov_72.575531	20225	20929	+	455.9	232
15754at543	Complete	NODE_364_length_5946_cov_85.734779	2607	2921	+	214.1	104
15770at543	Complete	NODE_1815_length_42207_cov_77.160164	15270	14740	-	370.9	176
15933at543	Complete	NODE_626_length_8769_cov_75.351463	2002	4818	+	1798.3	929
16058at543	Complete	NODE_274_length_24805_cov_72.090103	22214	21900	-	202.8	104
16175at543	Complete	NODE_1204_length_64359_cov_77.399834	34821	34027	-	553.3	262
16361at543	Complete	NODE_1062_length_63423_cov_73.241127	38098	36950	-	774.5	381
16630at543	Complete	NODE_926_length_95421_cov_71.123581	23444	24172	+	496.9	239
16704at543	Complete	NODE_2159_length_50550_cov_71.258598	34475	34191	-	197.0	94
16742at543	Complete	NODE_2305_length_33814_cov_83.113121	17782	18405	+	410.6	205
16899at543	Complete	NODE_1062_length_63423_cov_73.241127	3675	3358	-	203.2	105
17009at543	Complete	NODE_989_length_51512_cov_75.450089	5828	6928	+	715.7	366
17028at543	Complete	NODE_2145_length_112275_cov_77.552353	74806	75435	+	418.4	208
17439at543	Complete	NODE_2159_length_50550_cov_71.258598	22682	21978	-	504.9	234
17546at543	Complete	NODE_1062_length_63423_cov_73.241127	48223	47459	-	480.9	252
17577at543	Complete	NODE_1204_length_64359_cov_77.399834	3949	3470	-	281.2	159
18096at543	Complete	NODE_895_length_14892_cov_65.747314	7293	8033	+	463.3	240
18136at543	Complete	NODE_888_length_35781_cov_80.233421	19431	20690	+	979.0	419
18164at543	Complete	NODE_1434_length_95894_cov_75.275742	79643	78975	-	474.9	219
18321at543	Complete	NODE_1204_length_64359_cov_77.399834	46144	47169	+	697.8	340
18519at543	Complete	NODE_1126_length_10021_cov_72.826866	515	2083	+	1155.1	520
18857at543	Complete	NODE_851_length_22678_cov_82.051857	17530	19353	+	1349.3	605
18900at543	Complete	NODE_2305_length_33814_cov_83.113121	21059	21592	+	319.0	176
19221at543	Complete	NODE_2298_length_23791_cov_73.140472	4627	5148	+	355.8	173
19232at543	Complete	NODE_1573_length_22126_cov_70.879776	15338	16318	+	585.2	325
19526at543	Complete	NODE_2110_length_20950_cov_73.447586	1967	3727	+	1056.2	582
19827at543	Complete	NODE_614_length_35137_cov_72.104843	26460	25477	-	661.2	326
19905at543	Complete	NODE_1204_length_64359_cov_77.399834	37170	37895	+	500.8	241
20213at543	Complete	NODE_1434_length_95894_cov_75.275742	20952	21635	+	380.7	222
20232at543	Complete	NODE_2145_length_112275_cov_77.552353	78400	79737	+	932.5	443
20358at543	Complete	NODE_1570_length_36954_cov_78.025352	31609	34050	+	1714.1	812
20416at543	Complete	NODE_2159_length_50550_cov_71.258598	31683	29935	-	1243.2	581
20761at543	Complete	NODE_443_length_10040_cov_75.927094	3783	2623	-	753.1	384
21018at543	Complete	NODE_718_length_90501_cov_69.003258	48744	49265	+	363.7	173
21426at543	Complete	NODE_2263_length_5767_cov_76.382004	4642	4352	-	157.9	80
21929at543	Complete	NODE_2145_length_112275_cov_77.552353	79965	80297	+	176.1	99
22406at543	Complete	NODE_22_length_21196_cov_74.466599	3863	3534	-	236.7	109
22660at543	Complete	NODE_286_length_41180_cov_81.233269	25645	26079	+	275.5	144
25052at543	Complete	NODE_1815_length_42207_cov_77.160164	23746	25098	+	912.4	446
25336at543	Complete	NODE_2577_length_12243_cov_72.986687	943	2361	+	852.7	464
25694at543	Complete	NODE_1188_length_12614_cov_70.307274	6279	7217	+	677.0	312
26411at543	Complete	NODE_1573_length_22126_cov_70.879776	19254	18523	-	498.7	242
26761at543	Complete	NODE_2129_length_51924_cov_72.758377	45845	46432	+	409.5	193
26795at543	Complete	NODE_1570_length_36954_cov_78.025352	16671	17216	+	374.7	181
27057at543	Complete	NODE_679_length_36641_cov_70.533279	14354	13803	-	368.6	182
27234at543	Complete	NODE_2031_length_15140_cov_83.574440	4480	4911	+	241.7	143
27249at543	Complete	NODE_2145_length_112275_cov_77.552353	32725	33222	+	260.2	148
27275at543	Complete	NODE_1062_length_63423_cov_73.241127	6825	6244	-	281.5	168
27556at543	Complete	NODE_2440_length_10172_cov_68.540306	3649	3365	-	166.4	93
27589at543	Complete	NODE_1677_length_30732_cov_80.654755	27282	26917	-	218.4	121
27645at543	Complete	NODE_286_length_41180_cov_81.233269	18500	18802	+	183.6	99
27678at543	Missing
28010at543	Complete	NODE_665_length_8475_cov_72.609436	5416	6753	+	972.0	444
28062at543	Complete	NODE_1573_length_22126_cov_70.879776	7585	8304	+	479.1	238
28265at543	Complete	NODE_170_length_74698_cov_75.748665	67359	66511	-	549.9	279
28435at543	Complete	NODE_1024_length_7788_cov_69.617615	6539	5502	-	702.7	328
28581at543	Complete	NODE_1709_length_68036_cov_72.575531	24744	24424	-	223.1	105
28732at543	Complete	NODE_2487_length_42213_cov_77.013382	1591	1274	-	232.7	105
28796at543	Complete	NODE_1062_length_63423_cov_73.241127	34523	32859	-	1279.2	554
28955at543	Complete	NODE_2006_length_20165_cov_69.217606	2188	1412	-	546.2	256
30328at543	Complete	NODE_286_length_41180_cov_81.233269	29155	30144	+	726.6	328
30670at543	Complete	NODE_2132_length_53289_cov_67.616959	12409	15006	+	1913.3	861
31852at543	Complete	NODE_596_length_15654_cov_72.501595	1767	2258	+	346.0	163
32400at543	Complete	NODE_664_length_9865_cov_71.042572	6460	4619	-	1190.6	612
33782at543	Complete	NODE_152_length_14891_cov_78.964272	6236	6829	+	347.9	196
33926at543	Complete	NODE_1132_length_12179_cov_76.099594	8170	9387	+	811.5	397
33952at543	Complete	NODE_1539_length_37792_cov_75.811783	16108	16971	+	526.5	285
35309at543	Complete	NODE_592_length_39318_cov_75.666641	14333	13131	-	591.9	394
35331at543	Complete	NODE_1027_length_13244_cov_75.027863	2306	657	-	1118.6	547
38715at543	Complete	NODE_679_length_36641_cov_70.533279	32741	34258	+	1117.8	503
39731at543	Complete	NODE_679_length_36641_cov_70.533279	21355	22575	+	872.1	404
39791at543	Complete	NODE_1573_length_22126_cov_70.879776	7424	6372	-	685.7	347
42698at543	Complete	NODE_846_length_63393_cov_76.936378	36823	37443	+	418.6	205
43420at543	Complete	NODE_846_length_63393_cov_76.936378	58296	57766	-	381.5	176
43458at543	Complete	NODE_2031_length_15140_cov_83.574440	8280	7807	-	340.0	156
45636at543	Complete	NODE_877_length_31483_cov_78.652222	27480	28811	+	948.4	442
45747at543	Complete	NODE_614_length_35137_cov_72.104843	9452	7098	-	1334.3	741
45947at543	Complete	NODE_1194_length_762_cov_79.440948	652	77	-	375.7	185
45976at543	Complete	NODE_443_length_10040_cov_75.927094	6494	7225	+	459.6	239
46422at543	Complete	NODE_1441_length_52686_cov_76.197510	19619	19056	-	378.2	186
46633at543	Complete	NODE_679_length_36641_cov_70.533279	6080	6565	+	299.8	158
47414at543	Complete	NODE_1677_length_30732_cov_80.654755	10126	9062	-	793.3	354
47977at543	Complete	NODE_1420_length_27396_cov_73.038727	21201	22553	+	1000.1	450
48213at543	Complete	NODE_2298_length_23791_cov_73.140472	6592	7545	+	659.0	316
48776at543	Complete	NODE_1677_length_30732_cov_80.654755	331	1920	+	1071.1	528
50511at543	Complete	NODE_592_length_39318_cov_75.666641	29636	32233	+	1965.0	864
51321at543	Complete	NODE_434_length_79075_cov_70.223480	62456	61398	-	678.9	349
51950at543	Complete	NODE_718_length_90501_cov_69.003258	58471	57029	-	1027.6	480
53256at543	Complete	NODE_1132_length_12179_cov_76.099594	9481	10647	+	794.5	386
54136at543	Complete	NODE_434_length_79075_cov_70.223480	65447	64866	-	382.7	193
54851at543	Complete	NODE_170_length_74698_cov_75.748665	29211	29774	+	275.3	187
58748at543	Complete	NODE_170_length_74698_cov_75.748665	36924	40466	+	2083.7	1162
58890at543	Complete	NODE_170_length_74698_cov_75.748665	30499	33867	+	1938.3	1086
59388at543	Complete	NODE_170_length_74698_cov_75.748665	40466	42292	+	992.6	591
60364at543	Complete	NODE_1539_length_37792_cov_75.811783	5238	4114	-	532.4	373
60478at543	Complete	NODE_926_length_95421_cov_71.123581	13017	11683	-	947.4	434
60569at543	Complete	NODE_989_length_51512_cov_75.450089	1321	2	-	852.1	438
60734at543	Complete	NODE_1386_length_43660_cov_76.965599	15453	14542	-	662.3	301
60917at543	Complete	NODE_269_length_60008_cov_74.420364	16229	15252	-	650.5	323
61756at543	Complete	NODE_998_length_24344_cov_83.117935	2487	3446	+	680.7	319
61835at543	Complete	NODE_998_length_24344_cov_83.117935	3446	4336	+	635.1	295
61861at543	Complete	NODE_2298_length_23791_cov_73.140472	11133	11942	+	442.1	265
61870at543	Complete	NODE_434_length_79075_cov_70.223480	9130	9876	+	516.4	248
61994at543	Complete	NODE_482_length_21709_cov_69.527618	15520	16371	+	516.4	274
62145at543	Complete	NODE_644_length_31137_cov_72.486465	4635	3913	-	478.9	237
62337at543	Complete	NODE_2132_length_53289_cov_67.616959	10693	11742	+	660.8	346
62629at543	Complete	NODE_434_length_79075_cov_70.223480	60075	59440	-	436.2	210
62772at543	Complete	NODE_567_length_10831_cov_86.072937	8293	7499	-	537.1	262
62923at543	Complete	NODE_434_length_79075_cov_70.223480	64866	64288	-	372.9	191
63012at543	Complete	NODE_851_length_22678_cov_82.051857	9894	9262	-	402.3	207
63249at543	Complete	NODE_482_length_21709_cov_69.527618	14897	15520	+	359.2	200
63272at543	Complete	NODE_1434_length_95894_cov_75.275742	80827	79646	-	723.0	382
63441at543	Complete	NODE_2110_length_20950_cov_73.447586	5370	4807	-	317.5	187
63461at543	Complete	NODE_2145_length_112275_cov_77.552353	55894	55403	-	324.4	158
63472at543	Complete	NODE_926_length_95421_cov_71.123581	86017	86637	+	351.2	205
64477at543	Complete	NODE_1999_length_25587_cov_66.390984	15953	16708	+	420.1	251
64540at543	Complete	NODE_2145_length_112275_cov_77.552353	29310	28912	-	259.2	131
65359at543	Complete	NODE_274_length_24805_cov_72.090103	12752	12381	-	172.7	120
65765at543	Complete	NODE_2159_length_50550_cov_71.258598	27631	27449	-	126.4	58
66093at543	Complete	NODE_1062_length_63423_cov_73.241127	41510	43174	+	1159.2	546
66099at543	Complete	NODE_1132_length_12179_cov_76.099594	1110	1	-	842.1	370
66831at543	Complete	NODE_1847_length_31756_cov_77.062065	3735	2410	-	900.9	435
67209at543	Complete	NODE_2583_length_1426_cov_79.999298	2	1390	+	955.1	459
67894at543	Complete	NODE_2033_length_13499_cov_78.007851	7854	7588	-	164.7	86
67986at543	Complete	NODE_2145_length_112275_cov_77.552353	3864	2515	-	987.1	448
69401at543	Complete	NODE_2298_length_23791_cov_73.140472	7561	8490	+	608.7	308
69568at543	Complete	NODE_700_length_25636_cov_68.720787	13975	14670	+	419.1	230
69907at543	Complete	NODE_877_length_31483_cov_78.652222	13860	15287	+	851.2	463
70625at543	Complete	NODE_1062_length_63423_cov_73.241127	952	2	-	619.8	314
71581at543	Complete	NODE_989_length_51512_cov_75.450089	3813	3673	-	112.9	46
71714at543	Complete	NODE_434_length_79075_cov_70.223480	12352	12768	+	251.9	135
72576at543	Complete	NODE_286_length_41180_cov_81.233269	21425	21616	+	129.7	63
