# BUSCO version is: 5.8.2 
# The lineage dataset is: enterobacteriaceae_odb12 (Creation date: 2024-11-14, number of genomes: 107, number of BUSCOs: 874)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
8225at543	Complete	NODE_51_length_31115_cov_42.820834	4263	8291	+	3060.1	1341
8229at543	Complete	NODE_2_length_157429_cov_38.171358	122560	125187	+	1814.0	874
8261at543	Complete	NODE_46_length_34184_cov_43.893884	18114	16225	-	1342.2	628
8267at543	Complete	NODE_6_length_131096_cov_36.333598	60052	61824	+	1202.9	588
8268at543	Complete	NODE_46_length_34184_cov_43.893884	12338	10797	-	1122.4	513
8271at543	Complete	NODE_38_length_48580_cov_35.344705	20700	18844	-	1137.4	610
8276at543	Complete	NODE_16_length_86943_cov_42.279511	76568	78061	+	1075.7	488
8284at543	Complete	NODE_45_length_36631_cov_36.253287	23040	25427	+	1547.8	794
8285at543	Complete	NODE_4_length_139564_cov_44.158667	73481	74881	+	1019.4	465
8286at543	Complete	NODE_4_length_139564_cov_44.158667	70816	72387	+	1107.7	522
8290at543	Complete	NODE_46_length_34184_cov_43.893884	9856	8474	-	1038.4	460
8300at543	Complete	NODE_36_length_50779_cov_38.268459	9425	10825	+	983.4	466
8311at543	Complete	NODE_45_length_36631_cov_36.253287	18414	20342	+	1401.9	642
8322at543	Complete	NODE_31_length_58399_cov_38.812466	11779	10493	-	878.6	426
8326at543	Complete	NODE_12_length_106079_cov_39.536715	14133	15395	+	796.8	404
8347at543	Complete	NODE_4_length_139564_cov_44.158667	26550	25126	-	984.5	473
8354at543	Complete	NODE_29_length_69919_cov_43.020805	13074	11776	-	898.2	431
8358at543	Complete	NODE_20_length_84241_cov_37.036046	30566	32101	+	993.3	509
8364at543	Complete	NODE_31_length_58399_cov_38.812466	1345	215	-	790.5	372
8371at543	Complete	NODE_11_length_117034_cov_40.464403	73605	72526	-	763.9	358
8372at543	Complete	NODE_13_length_92664_cov_37.475885	46757	48172	+	982.9	470
8385at543	Complete	NODE_9_length_123825_cov_37.296666	3578	2223	-	894.4	451
8389at543	Complete	NODE_4_length_139564_cov_44.158667	72387	73478	+	759.7	361
8399at543	Complete	NODE_24_length_79963_cov_36.490030	4672	3605	-	727.3	355
8400at543	Complete	NODE_32_length_57606_cov_39.295812	37735	38748	+	705.5	336
8411at543	Complete	NODE_29_length_69919_cov_43.020805	14461	13457	-	689.8	332
8421at543	Complete	NODE_30_length_69036_cov_41.149327	15134	14175	-	666.5	314
8442at543	Complete	NODE_9_length_123825_cov_37.296666	83887	85005	+	799.4	371
8446at543	Complete	NODE_1_length_276430_cov_40.515391	145846	146700	+	604.5	283
8473at543	Complete	NODE_9_length_123825_cov_37.296666	20996	21970	+	613.0	322
8502at543	Complete	NODE_23_length_80065_cov_37.437114	14779	10673	-	1752.4	972
8505at543	Complete	NODE_29_length_69919_cov_43.020805	21697	20360	-	649.6	362
8506at543	Complete	NODE_2_length_157429_cov_38.171358	62221	62883	+	489.5	224
8508at543	Complete	NODE_20_length_84241_cov_37.036046	58487	59491	+	542.9	334
8510at543	Complete	NODE_8_length_126545_cov_41.885285	123403	124263	+	566.5	284
8514at543	Complete	NODE_19_length_85129_cov_38.767276	75831	76925	+	679.3	364
8517at543	Complete	NODE_11_length_117034_cov_40.464403	43403	44383	+	579.1	324
8520at543	Complete	NODE_20_length_84241_cov_37.036046	59502	60299	+	511.8	262
8534at543	Complete	NODE_43_length_41508_cov_43.498876	12893	12273	-	447.0	206
8557at543	Complete	NODE_13_length_92664_cov_37.475885	27575	28672	+	704.3	357
8559at543	Complete	NODE_4_length_139564_cov_44.158667	124497	123676	-	505.9	272
8572at543	Complete	NODE_18_length_85840_cov_40.696849	67347	66607	-	484.7	245
8576at543	Complete	NODE_59_length_27357_cov_36.938267	14352	15047	+	396.7	223
8578at543	Complete	NODE_24_length_79963_cov_36.490030	1526	915	-	403.1	203
8579at543	Complete	NODE_27_length_73011_cov_40.630920	58614	57877	-	479.9	243
8600at543	Complete	NODE_41_length_44791_cov_39.437601	30230	29520	-	439.0	235
8604at543	Complete	NODE_20_length_84241_cov_37.036046	79370	80071	+	443.6	226
8631at543	Complete	NODE_43_length_41508_cov_43.498876	16447	15944	-	356.6	166
8639at543	Fragmented	NODE_45_length_36631_cov_36.253287	20454	20888	+	306.4	143
8641at543	Complete	NODE_30_length_69036_cov_41.149327	23271	22786	-	273.9	160
8650at543	Complete	NODE_34_length_53173_cov_42.168382	16490	15129	-	885.0	447
8666at543	Complete	NODE_7_length_130108_cov_39.332856	101850	102365	+	328.7	169
8669at543	Complete	NODE_43_length_41508_cov_43.498876	37943	37467	-	305.6	157
8682at543	Complete	NODE_39_length_47213_cov_38.868135	21387	21845	+	297.1	151
8698at543	Complete	NODE_41_length_44791_cov_39.437601	29520	29041	-	318.8	157
8705at543	Complete	NODE_43_length_41508_cov_43.498876	11217	10834	-	255.4	122
8725at543	Complete	NODE_11_length_117034_cov_40.464403	57581	57910	+	210.1	109
8726at543	Complete	NODE_22_length_80627_cov_36.893466	5734	5321	-	269.4	134
8731at543	Complete	NODE_30_length_69036_cov_41.149327	46288	45944	-	223.5	114
8767at543	Complete	NODE_16_length_86943_cov_42.279511	5505	5768	+	144.3	79
8769at543	Complete	NODE_19_length_85129_cov_38.767276	28812	29141	+	179.2	107
8771at543	Complete	NODE_8_length_126545_cov_41.885285	83071	83382	+	197.6	102
8780at543	Complete	NODE_20_length_84241_cov_37.036046	50092	50265	+	130.1	56
8783at543	Complete	NODE_43_length_41508_cov_43.498876	15940	15761	-	136.1	58
8787at543	Complete	NODE_2_length_157429_cov_38.171358	61762	62205	+	275.8	146
9000at543	Complete	NODE_30_length_69036_cov_41.149327	5027	6745	+	1153.1	571
9377at543	Complete	NODE_26_length_78359_cov_41.157595	31686	32759	+	766.9	357
9445at543	Complete	NODE_9_length_123825_cov_37.296666	87039	88217	+	753.5	392
9584at543	Complete	NODE_8_length_126545_cov_41.885285	82812	81841	-	662.5	321
9629at543	Complete	NODE_13_length_92664_cov_37.475885	35020	34049	-	689.5	322
9846at543	Complete	NODE_13_length_92664_cov_37.475885	26710	27585	+	559.9	290
9854at543	Complete	NODE_20_length_84241_cov_37.036046	56837	57859	+	655.4	339
9963at543	Complete	NODE_1_length_276430_cov_40.515391	231605	232441	+	550.2	269
10032at543	Complete	NODE_9_length_123825_cov_37.296666	24576	25307	+	480.6	241
10184at543	Complete	NODE_22_length_80627_cov_36.893466	37687	36929	-	503.2	251
10425at543	Complete	NODE_5_length_138947_cov_37.421618	39757	40215	+	337.7	152
10579at543	Complete	NODE_29_length_69919_cov_43.020805	22177	21716	-	279.0	151
10651at543	Complete	NODE_51_length_31115_cov_42.820834	1465	1893	+	294.8	142
11995at543	Complete	NODE_30_length_69036_cov_41.149327	1157	2188	+	736.0	342
12786at543	Complete	NODE_19_length_85129_cov_38.767276	70990	70526	-	297.2	147
13295at543	Complete	NODE_8_length_126545_cov_41.885285	73143	72586	-	332.4	173
13395at543	Complete	NODE_36_length_50779_cov_38.268459	39596	38313	-	850.2	423
15329at543	Complete	NODE_12_length_106079_cov_39.536715	100881	100516	-	257.9	119
15334at543	Complete	NODE_2_length_157429_cov_38.171358	113466	113212	-	154.6	84
15669at543	Complete	NODE_2_length_157429_cov_38.171358	64782	65282	+	333.7	165
15747at543	Complete	NODE_23_length_80065_cov_37.437114	20570	21274	+	455.9	232
15754at543	Complete	NODE_90_length_11481_cov_41.970231	8015	8329	+	214.1	104
15770at543	Complete	NODE_18_length_85840_cov_40.696849	55686	56216	+	370.9	176
15933at543	Complete	NODE_4_length_139564_cov_44.158667	130480	127664	-	1798.3	929
16058at543	Complete	NODE_19_length_85129_cov_38.767276	22383	22069	-	202.8	104
16175at543	Complete	NODE_30_length_69036_cov_41.149327	34105	34899	+	553.3	262
16361at543	Complete	NODE_10_length_119716_cov_38.250842	25448	26596	+	774.5	381
16630at543	Complete	NODE_9_length_123825_cov_37.296666	23836	24564	+	496.9	239
16704at543	Complete	NODE_36_length_50779_cov_38.268459	34580	34296	-	197.0	94
16742at543	Complete	NODE_46_length_34184_cov_43.893884	16161	15538	-	410.6	205
16899at543	Complete	NODE_10_length_119716_cov_38.250842	59976	60293	+	203.2	105
17009at543	Complete	NODE_26_length_78359_cov_41.157595	30586	31686	+	715.7	366
17028at543	Complete	NODE_8_length_126545_cov_41.885285	88858	89487	+	418.4	208
17439at543	Complete	NODE_36_length_50779_cov_38.268459	22787	22083	-	504.9	234
17546at543	Complete	NODE_10_length_119716_cov_38.250842	15328	16092	+	480.9	252
17577at543	Complete	NODE_30_length_69036_cov_41.149327	64977	65456	+	281.2	159
18096at543	Complete	NODE_77_length_15753_cov_35.008191	8116	7376	-	463.3	240
18136at543	Complete	NODE_16_length_86943_cov_42.279511	19662	20921	+	979.0	419
18164at543	Complete	NODE_1_length_276430_cov_40.515391	143882	144550	+	474.9	219
18321at543	Complete	NODE_30_length_69036_cov_41.149327	22782	21757	-	697.8	340
18519at543	Complete	NODE_37_length_49199_cov_38.911069	20495	22063	+	1155.1	520
18857at543	Complete	NODE_17_length_86457_cov_41.702653	68743	66920	-	1349.3	605
18900at543	Complete	NODE_46_length_34184_cov_43.893884	12884	12351	-	319.0	176
19221at543	Complete	NODE_20_length_84241_cov_37.036046	49519	50040	+	355.8	173
19232at543	Complete	NODE_11_length_117034_cov_40.464403	101442	100462	-	585.2	325
19526at543	Complete	NODE_14_length_92032_cov_37.540264	71718	73478	+	1056.2	582
19827at543	Complete	NODE_4_length_139564_cov_44.158667	78865	79848	+	661.2	326
19905at543	Complete	NODE_30_length_69036_cov_41.149327	31756	31031	-	500.8	241
20213at543	Complete	NODE_1_length_276430_cov_40.515391	202584	201901	-	380.7	222
20232at543	Complete	NODE_8_length_126545_cov_41.885285	92452	93789	+	932.5	443
20358at543	Complete	NODE_29_length_69919_cov_43.020805	11107	8666	-	1714.1	812
20416at543	Complete	NODE_36_length_50779_cov_38.268459	31788	30040	-	1243.2	581
20761at543	Complete	NODE_34_length_53173_cov_42.168382	6553	7713	+	753.1	384
21018at543	Complete	NODE_6_length_131096_cov_36.333598	63198	63719	+	363.7	173
21426at543	Complete	NODE_69_length_19666_cov_39.219100	4749	4459	-	157.9	80
21929at543	Complete	NODE_8_length_126545_cov_41.885285	94017	94349	+	176.1	99
22406at543	Complete	NODE_21_length_83220_cov_38.326345	65740	65411	-	236.7	109
22660at543	Complete	NODE_43_length_41508_cov_43.498876	15757	15323	-	275.5	144
25052at543	Complete	NODE_18_length_85840_cov_40.696849	47209	45857	-	912.4	446
25336at543	Complete	NODE_80_length_15350_cov_39.048414	3923	5341	+	852.7	464
25694at543	Complete	NODE_3_length_152663_cov_37.088930	13762	14700	+	677.0	312
26411at543	Complete	NODE_11_length_117034_cov_40.464403	97517	98248	+	498.7	242
26761at543	Complete	NODE_31_length_58399_cov_38.812466	6207	5620	-	409.5	193
26795at543	Complete	NODE_29_length_69919_cov_43.020805	26157	25612	-	374.7	181
27057at543	Complete	NODE_2_length_157429_cov_38.171358	18209	17658	-	368.6	182
27234at543	Complete	NODE_54_length_28184_cov_41.894607	4589	5020	+	241.7	143
27249at543	Complete	NODE_8_length_126545_cov_41.885285	46774	47271	+	260.2	148
27275at543	Complete	NODE_10_length_119716_cov_38.250842	56826	57407	+	281.5	168
27556at543	Complete	NODE_92_length_11228_cov_35.467796	4578	4294	-	166.4	93
27589at543	Complete	NODE_51_length_31115_cov_42.820834	3578	3943	+	218.4	121
27645at543	Complete	NODE_43_length_41508_cov_43.498876	22902	22600	-	183.6	99
27678at543	Missing
28010at543	Complete	NODE_2_length_157429_cov_38.171358	65279	66616	+	972.0	444
28062at543	Complete	NODE_11_length_117034_cov_40.464403	109214	108495	-	479.1	238
28265at543	Complete	NODE_12_length_106079_cov_39.536715	67687	66839	-	549.9	279
28435at543	Complete	NODE_7_length_130108_cov_39.332856	100153	99116	-	702.7	328
28581at543	Complete	NODE_23_length_80065_cov_37.437114	25089	24769	-	223.1	105
28732at543	Complete	NODE_42_length_44050_cov_40.658288	40967	41284	+	232.7	105
28796at543	Complete	NODE_10_length_119716_cov_38.250842	29022	30686	+	1279.2	554
28955at543	Complete	NODE_24_length_79963_cov_36.490030	2296	1520	-	546.2	256
30328at543	Complete	NODE_43_length_41508_cov_43.498876	12247	11258	-	726.6	328
30670at543	Complete	NODE_22_length_80627_cov_36.893466	39623	42220	+	1913.3	861
31852at543	Complete	NODE_4_length_139564_cov_44.158667	66988	66497	-	346.0	163
32400at543	Complete	NODE_2_length_157429_cov_38.171358	71788	73629	+	1190.6	612
33782at543	Complete	NODE_34_length_53173_cov_42.168382	19403	18810	-	347.9	196
33926at543	Complete	NODE_37_length_49199_cov_38.911069	10741	11958	+	811.5	397
33952at543	Complete	NODE_39_length_47213_cov_38.868135	25400	26263	+	526.5	285
35309at543	Complete	NODE_4_length_139564_cov_44.158667	38621	39823	+	591.9	394
35331at543	Complete	NODE_7_length_130108_cov_39.332856	81823	80174	-	1118.6	547
38715at543	Complete	NODE_2_length_157429_cov_38.171358	36596	38113	+	1117.8	503
39731at543	Complete	NODE_2_length_157429_cov_38.171358	25210	26430	+	872.1	404
39791at543	Complete	NODE_11_length_117034_cov_40.464403	109375	110427	+	685.7	347
42698at543	Complete	NODE_17_length_86457_cov_41.702653	26719	26099	-	418.6	205
43420at543	Complete	NODE_17_length_86457_cov_41.702653	5243	5773	+	381.5	176
43458at543	Complete	NODE_54_length_28184_cov_41.894607	8389	7916	-	340.0	156
45636at543	Complete	NODE_16_length_86943_cov_42.279511	82544	83875	+	948.4	442
45747at543	Complete	NODE_4_length_139564_cov_44.158667	95760	98114	+	1334.3	741
45947at543	Complete	NODE_30_length_69036_cov_41.149327	969	394	-	375.7	185
45976at543	Complete	NODE_34_length_53173_cov_42.168382	3842	3111	-	459.6	239
46422at543	Complete	NODE_1_length_276430_cov_40.515391	256669	257232	+	378.2	186
46633at543	Complete	NODE_2_length_157429_cov_38.171358	9935	10420	+	299.8	158
47414at543	Complete	NODE_51_length_31115_cov_42.820834	20734	21798	+	793.3	354
47977at543	Complete	NODE_1_length_276430_cov_40.515391	106398	105046	-	1000.1	450
48213at543	Complete	NODE_20_length_84241_cov_37.036046	51484	52437	+	659.0	316
48776at543	Complete	NODE_51_length_31115_cov_42.820834	30529	28940	-	1071.1	528
50511at543	Complete	NODE_4_length_139564_cov_44.158667	22886	20289	-	1965.0	864
51321at543	Complete	NODE_25_length_79707_cov_37.284883	62576	61518	-	678.9	349
51950at543	Complete	NODE_6_length_131096_cov_36.333598	72925	71483	-	1027.6	480
53256at543	Complete	NODE_37_length_49199_cov_38.911069	12052	13218	+	794.5	386
54136at543	Complete	NODE_25_length_79707_cov_37.284883	65951	65370	-	382.7	193
54851at543	Complete	NODE_12_length_106079_cov_39.536715	29318	29881	+	275.3	187
58748at543	Complete	NODE_12_length_106079_cov_39.536715	37031	40573	+	2083.7	1162
58890at543	Complete	NODE_12_length_106079_cov_39.536715	30606	33974	+	1938.3	1086
59388at543	Complete	NODE_12_length_106079_cov_39.536715	40573	42399	+	996.3	591
60364at543	Complete	NODE_39_length_47213_cov_38.868135	14530	13406	-	532.4	373
60478at543	Complete	NODE_9_length_123825_cov_37.296666	13409	12075	-	947.4	434
60569at543	Complete	NODE_26_length_78359_cov_41.157595	26079	24715	-	887.6	452
60734at543	Complete	NODE_1_length_276430_cov_40.515391	28479	29390	+	662.3	301
60917at543	Complete	NODE_19_length_85129_cov_38.767276	41224	40247	-	650.5	323
61756at543	Complete	NODE_26_length_78359_cov_41.157595	2595	3554	+	680.7	319
61835at543	Complete	NODE_26_length_78359_cov_41.157595	3554	4444	+	635.1	295
61861at543	Complete	NODE_20_length_84241_cov_37.036046	56025	56834	+	442.1	265
61870at543	Complete	NODE_25_length_79707_cov_37.284883	9237	9983	+	516.4	248
61994at543	Complete	NODE_53_length_29778_cov_36.323025	6320	5469	-	516.4	274
62145at543	Complete	NODE_2_length_157429_cov_38.171358	122413	121691	-	478.9	237
62337at543	Complete	NODE_22_length_80627_cov_36.893466	37907	38956	+	660.8	346
62629at543	Complete	NODE_25_length_79707_cov_37.284883	60195	59560	-	436.2	210
62772at543	Complete	NODE_4_length_139564_cov_44.158667	4901	5695	+	537.1	262
62923at543	Complete	NODE_25_length_79707_cov_37.284883	65370	64792	-	372.9	191
63012at543	Complete	NODE_17_length_86457_cov_41.702653	76379	77011	+	402.3	207
63249at543	Complete	NODE_53_length_29778_cov_36.323025	6943	6320	-	359.2	200
63272at543	Complete	NODE_1_length_276430_cov_40.515391	142386	143879	+	750.4	426
63441at543	Complete	NODE_14_length_92032_cov_37.540264	75121	74558	-	317.5	187
63461at543	Complete	NODE_8_length_126545_cov_41.885285	69945	69454	-	324.4	158
63472at543	Complete	NODE_9_length_123825_cov_37.296666	86408	87028	+	351.2	205
64477at543	Complete	NODE_72_length_16341_cov_36.526767	6500	7255	+	420.1	251
64540at543	Complete	NODE_8_length_126545_cov_41.885285	43359	42961	-	259.2	131
65359at543	Complete	NODE_19_length_85129_cov_38.767276	12921	12550	-	172.7	120
65765at543	Complete	NODE_36_length_50779_cov_38.268459	27736	27554	-	126.4	58
66093at543	Complete	NODE_10_length_119716_cov_38.250842	22041	20377	-	1159.2	546
66099at543	Complete	NODE_37_length_49199_cov_38.911069	3687	2404	-	975.7	427
66831at543	Complete	NODE_11_length_117034_cov_40.464403	56809	55484	-	900.9	435
67209at543	Complete	NODE_113_length_4939_cov_27.170823	3386	1980	-	967.7	465
67894at543	Complete	NODE_59_length_27357_cov_36.938267	15887	16153	+	164.7	86
67986at543	Complete	NODE_8_length_126545_cov_41.885285	17914	16565	-	987.1	448
69401at543	Complete	NODE_20_length_84241_cov_37.036046	52453	53382	+	608.7	308
69568at543	Complete	NODE_6_length_131096_cov_36.333598	119306	120001	+	419.1	230
69907at543	Complete	NODE_16_length_86943_cov_42.279511	68913	70340	+	851.2	463
70625at543	Complete	NODE_10_length_119716_cov_38.250842	62699	63811	+	736.1	367
71581at543	Complete	NODE_26_length_78359_cov_41.157595	28571	28431	-	112.9	46
71714at543	Complete	NODE_25_length_79707_cov_37.284883	12459	12875	+	251.9	135
72576at543	Complete	NODE_43_length_41508_cov_43.498876	19977	19786	-	129.7	63
